Empenho;Tipo;Data;CPF/CNPJ;Valor Anulado;Valor Empenhado;Valor Liquidado;Valor Pago;Natureza;Proc. Licitatório;Modalidade;Ano_Empenho;Empenho Líquido
13416,0;OR;09/11/2021;14.842.543/0001-60;0,0;70,0;70,0;70,0;3.3.90.30.04;000077/21;PREGÃO PRESENCIAL;2021;70,0
13417,0;OR;09/11/2021;18.426.259/0001-64;0,0;574,3;574,3;574,3;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;574,3
13418,0;OR;09/11/2021;21.049.763/0001-05;0,0;32,0;32,0;32,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;32,0
13419,0;OR;09/11/2021;18.426.259/0001-64;0,0;270,0;270,0;270,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;270,0
13420,0;OR;09/11/2021;21.049.763/0001-05;0,0;86,0;86,0;86,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;86,0
13421,0;OR;09/11/2021;18.426.259/0001-64;0,0;135,0;135,0;135,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;135,0
13422,0;OR;09/11/2021;18.426.259/0001-64;0,0;540,0;540,0;540,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;540,0
13423,0;OR;09/11/2021;18.426.259/0001-64;0,0;270,0;270,0;270,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;270,0
13424,0;OR;09/11/2021;18.426.259/0001-64;0,0;287,15;287,15;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;287,15
13425,0;OR;09/11/2021;18.426.259/0001-64;0,0;726,45;726,45;726,45;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;726,45
13426,0;OR;09/11/2021;18.426.259/0001-64;0,0;135,0;135,0;135,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;135,0
13427,0;OR;09/11/2021;14.271.474/0001-82;0,0;1120,0;1120,0;1120,0;3.3.90.30.09;000054/21;PREGÃO PRESENCIAL;2021;1120,0
13431,0;OR;09/11/2021;34.539.878/0001-11;0,0;380,0;380,0;380,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;380,0
13433,0;OR;09/11/2021;34.539.878/0001-11;0,0;350,0;350,0;350,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;350,0
13436,0;OR;09/11/2021;34.539.878/0001-11;0,0;315,0;315,0;315,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;315,0
13437,0;OR;09/11/2021;21.049.763/0001-05;0,0;39,0;39,0;39,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;39,0
13438,0;OR;09/11/2021;34.539.878/0001-11;0,0;70,0;70,0;70,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;70,0
13439,0;OR;09/11/2021;21.049.763/0001-05;0,0;32,0;32,0;32,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;32,0
13440,0;OR;09/11/2021;34.539.878/0001-11;0,0;180,0;180,0;180,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;180,0
13441,0;OR;09/11/2021;21.049.763/0001-05;0,0;86,0;86,0;86,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;86,0
13442,0;OR;09/11/2021;21.049.763/0001-05;0,0;32,0;32,0;32,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;32,0
13443,0;OR;09/11/2021;34.539.878/0001-11;0,0;150,0;150,0;150,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;150,0
13444,0;OR;09/11/2021;21.049.763/0001-05;0,0;64,0;64,0;64,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;64,0
13445,0;OR;09/11/2021;34.539.878/0001-11;0,0;200,0;200,0;200,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;200,0
13446,0;OR;09/11/2021;21.049.763/0001-05;0,0;118,0;118,0;118,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;118,0
13447,0;OR;09/11/2021;34.539.878/0001-11;0,0;320,0;320,0;320,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;320,0
13448,0;OR;09/11/2021;21.049.763/0001-05;0,0;32,0;32,0;32,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;32,0
13449,0;OR;09/11/2021;34.539.878/0001-11;0,0;120,0;120,0;120,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;120,0
13450,0;OR;09/11/2021;21.049.763/0001-05;0,0;102,0;102,0;102,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;102,0
13451,0;OR;09/11/2021;21.049.763/0001-05;0,0;32,0;32,0;32,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;32,0
13452,0;OR;09/11/2021;34.539.878/0001-11;0,0;450,0;450,0;450,0;3.3.90.39.19;000081/20;PREGÃO PRESENCIAL;2021;450,0
13453,0;OR;09/11/2021;14.842.543/0001-60;0,0;347,5;347,5;347,5;3.3.90.30.07;000016/21;PREGÃO PRESENCIAL;2021;347,5
13455,0;OR;09/11/2021;14.842.543/0001-60;0,0;17,18;17,18;17,18;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;17,18
13457,0;OR;09/11/2021;14.842.543/0001-60;0,0;66,8;66,8;66,8;3.3.90.30.07;000016/21;PREGÃO PRESENCIAL;2021;66,8
13458,0;OR;09/11/2021;14.842.543/0001-60;0,0;20,7;20,7;20,7;3.3.90.30.07;000016/21;PREGÃO PRESENCIAL;2021;20,7
13459,0;OR;09/11/2021;21.049.763/0001-05;0,0;39,0;39,0;39,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;39,0
13460,0;OR;09/11/2021;21.049.763/0001-05;0,0;32,0;32,0;32,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;32,0
13461,0;OR;09/11/2021;21.049.763/0001-05;0,0;48,0;48,0;48,0;3.3.90.39.19;000082/21;PREGÃO PRESENCIAL;2021;48,0
13462,0;OR;09/11/2021;14.842.543/0001-60;0,0;343,6;343,6;343,6;3.3.90.30.07;000106/21;PREGÃO PRESENCIAL;2021;343,6
13463,0;OR;09/11/2021;14.842.543/0001-60;0,0;61,67;61,67;61,67;3.3.90.30.07;000106/21;PREGÃO PRESENCIAL;2021;61,67
13464,0;OR;09/11/2021;14.842.543/0001-60;0,0;246,5;246,5;246,5;3.3.90.30.07;000106/21;PREGÃO PRESENCIAL;2021;246,5
13466,0;OR;09/11/2021;14.842.543/0001-60;0,0;86,43;86,43;0,0;3.3.90.30.07;000106/21;PREGÃO PRESENCIAL;2021;86,43
13467,0;OR;09/11/2021;14.842.543/0001-60;0,0;144,05;144,05;144,05;3.3.90.30.07;000106/21;PREGÃO PRESENCIAL;2021;144,05
13469,0;OR;09/11/2021;14.842.543/0001-60;0,0;570,63;570,63;570,63;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;570,63
13470,0;OR;09/11/2021;14.842.543/0001-60;0,0;322,08;322,08;322,08;3.3.90.30.07;000088/21;PREGÃO PRESENCIAL;2021;322,08
13471,0;OR;09/11/2021;14.842.543/0001-60;0,0;928,0;928,0;928,0;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;928,0
13472,0;OR;09/11/2021;14.842.543/0001-60;0,0;79,09;79,09;79,09;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;79,09
13473,0;OR;09/11/2021;14.842.543/0001-60;0,0;155,6;155,6;155,6;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;155,6
13474,0;OR;09/11/2021;14.774.526/0001-33;0,0;2955,0;2955,0;2955,0;3.3.90.39.99;000124/21;PREGÃO PRESENCIAL;2021;2955,0
13475,0;OR;09/11/2021;01.140.868/0001-50;0,0;10298,95;10298,95;10298,95;3.3.90.30.35;000053/20;PREGÃO PRESENCIAL;2021;10298,95
13476,0;OR;09/11/2021;01.140.868/0001-50;0,0;1657,75;1657,75;1657,75;3.3.90.30.36;000053/20;PREGÃO PRESENCIAL;2021;1657,75
13477,0;OR;09/11/2021;01.140.868/0001-50;0,0;8931,28;8931,28;8931,28;3.3.90.30.09;000054/21;PREGÃO PRESENCIAL;2021;8931,28
13478,0;OR;09/11/2021;01.140.868/0001-50;0,0;150,65;150,65;150,65;3.3.90.30.09;000032/21;PREGÃO PRESENCIAL;2021;150,65
13479,0;OR;09/11/2021;01.140.868/0001-50;0,0;9167,4;9167,4;9167,4;3.3.90.30.36;000053/20;PREGÃO PRESENCIAL;2021;9167,4
13480,0;OR;09/11/2021;01.140.868/0001-50;0,0;9568,5;9568,5;9568,5;3.3.90.30.36;000053/20;PREGÃO PRESENCIAL;2021;9568,5
13481,0;OR;09/11/2021;01.140.868/0001-50;0,0;10268,18;10268,18;10268,18;3.3.90.30.36;000053/20;PREGÃO PRESENCIAL;2021;10268,18
13482,0;OR;09/11/2021;01.140.868/0001-50;0,0;744,1;744,1;744,1;3.3.90.32.02;000032/21;PREGÃO PRESENCIAL;2021;744,1
13483,0;OR;09/11/2021;27.239.161/0001-99;0,0;1307,0;1307,0;1307,0;3.3.90.30.21;000071/21;PREGÃO PRESENCIAL;2021;1307,0
13484,0;OR;09/11/2021;27.239.161/0001-99;0,0;7363,96;7363,96;7363,96;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;7363,96
13485,0;OR;09/11/2021;27.239.161/0001-99;0,0;1566,8;1566,8;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;1566,8
13486,0;OR;09/11/2021;27.239.161/0001-99;0,0;783,4;783,4;783,4;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;783,4
13487,0;OR;09/11/2021;27.239.161/0001-99;0,0;2820,24;2820,24;2820,24;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;2820,24
13488,0;OR;09/11/2021;27.239.161/0001-99;0,0;3133,6;3133,6;3133,6;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;3133,6
13489,0;OR;09/11/2021;27.239.161/0001-99;0,0;1781,58;1781,58;1781,58;3.3.90.30.21;000071/21;PREGÃO PRESENCIAL;2021;1781,58
13490,0;OR;09/11/2021;27.239.161/0001-99;0,0;1734,68;1734,68;1734,68;3.3.90.30.21;000071/21;PREGÃO PRESENCIAL;2021;1734,68
13491,0;OR;09/11/2021;27.239.161/0001-99;0,0;1103,1;1103,1;1103,1;3.3.90.30.21;000071/21;PREGÃO PRESENCIAL;2021;1103,1
13495,0;OR;09/11/2021;01.140.868/0001-50;0,0;7229,7;7229,7;7229,7;3.3.90.30.36;000053/20;PREGÃO PRESENCIAL;2021;7229,7
13496,0;OR;09/11/2021;01.140.868/0001-50;0,0;2976,0;2976,0;2976,0;3.3.90.30.36;000053/20;PREGÃO PRESENCIAL;2021;2976,0
13502,0;OR;10/11/2021;37.265.868/0001-23;0,0;1601,59;1601,59;1601,59;3.3.90.30.24;000039/21;PREGÃO PRESENCIAL;2021;1601,59
13503,0;OR;10/11/2021;18.426.259/0001-64;0,0;3622,5;3622,5;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;3622,5
13504,0;OR;10/11/2021;33.780.543/0001-28;0,0;2648,8;2648,8;2648,8;3.3.90.30.07;000116/21;PREGÃO PRESENCIAL;2021;2648,8
13505,0;OR;10/11/2021;33.780.543/0001-28;0,0;1477,54;1477,54;1477,54;3.3.90.30.07;000116/21;PREGÃO PRESENCIAL;2021;1477,54
13506,0;OR;10/11/2021;18.426.259/0001-64;0,0;2317,5;2317,5;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;2317,5
13507,0;OR;10/11/2021;33.780.543/0001-28;0,0;291,92;291,92;291,92;3.3.90.30.07;000116/21;PREGÃO PRESENCIAL;2021;291,92
13508,0;OR;10/11/2021;18.426.259/0001-64;0,0;4770,0;4770,0;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;4770,0
13509,0;OR;10/11/2021;18.426.259/0001-64;0,0;1447,5;1447,5;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;1447,5
13510,0;OR;10/11/2021;14.842.543/0001-60;0,0;35,95;35,95;35,95;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;35,95
13511,0;OR;10/11/2021;18.426.259/0001-64;0,0;892,5;892,5;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;892,5
13512,0;OR;10/11/2021;37.265.868/0001-23;0,0;785,35;785,35;785,35;3.3.90.30.24;000039/21;PREGÃO PRESENCIAL;2021;785,35
13513,0;OR;10/11/2021;58.302.506/0001-35;0,0;295,0;295,0;295,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;295,0
13514,0;OR;10/11/2021;25.337.112/0001-63;0,0;1200,0;1200,0;1200,0;3.3.90.39.19;000113/21;MAT / SERV - CONVITE;2021;1200,0
13515,0;OR;10/11/2021;25.337.112/0001-63;0,0;1950,5;1950,5;1950,5;3.3.90.30.39;000113/21;MAT / SERV - CONVITE;2021;1950,5
13516,0;OR;10/11/2021;58.302.506/0001-35;0,0;1180,0;1180,0;1180,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;1180,0
13517,0;OR;10/11/2021;58.302.506/0001-35;0,0;590,0;590,0;0,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;590,0
13518,0;OR;10/11/2021;58.302.506/0001-35;0,0;1062,0;1062,0;1062,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;1062,0
13519,0;OR;10/11/2021;58.302.506/0001-35;0,0;2773,0;2773,0;2773,0;3.3.90.30.07;000082/20;PREGÃO PRESENCIAL;2021;2773,0
13520,0;OR;10/11/2021;33.780.543/0001-28;0,0;756,8;756,8;756,8;3.3.90.30.07;000116/21;PREGÃO PRESENCIAL;2021;756,8
13521,0;OR;10/11/2021;33.780.543/0001-28;0,0;1534,1;1534,1;1534,1;3.3.90.30.07;000116/21;PREGÃO PRESENCIAL;2021;1534,1
13522,0;OR;10/11/2021;33.780.543/0001-28;0,0;1344,9;1344,9;1344,9;3.3.90.30.07;000116/21;PREGÃO PRESENCIAL;2021;1344,9
13523,0;OR;10/11/2021;33.780.543/0001-28;0,0;416,24;416,24;416,24;3.3.90.30.07;000116/21;PREGÃO PRESENCIAL;2021;416,24
13533,0;OR;11/11/2021;59.413.823/0001-91;0,0;1110,0;1110,0;1110,0;3.3.90.30.16;000057/21;PREGÃO PRESENCIAL;2021;1110,0
13534,0;OR;11/11/2021;59.413.823/0001-91;0,0;3524,08;3524,08;3524,08;3.3.90.30.22;000051/21;PREGÃO PRESENCIAL;2021;3524,08
13535,0;OR;11/11/2021;59.413.823/0001-91;0,0;27,4;27,4;27,4;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;27,4
13536,0;OR;11/11/2021;59.413.823/0001-91;0,0;1602,45;1602,45;1602,45;3.3.90.30.16;000057/21;PREGÃO PRESENCIAL;2021;1602,45
13553,0;OR;11/11/2021;59.413.823/0001-91;0,0;261,97;261,97;0,0;3.3.90.30.04;000077/21;PREGÃO PRESENCIAL;2021;261,97
13555,0;OR;11/11/2021;59.413.823/0001-91;0,0;480,0;480,0;480,0;3.3.90.30.07;000088/21;PREGÃO PRESENCIAL;2021;480,0
13556,0;OR;11/11/2021;59.413.823/0001-91;0,0;2325,0;2325,0;2325,0;3.3.90.30.16;000057/21;PREGÃO PRESENCIAL;2021;2325,0
13560,0;OR;11/11/2021;14.842.543/0001-60;0,0;285,15;285,15;285,15;3.3.90.30.07;000053/21;PREGÃO PRESENCIAL;2021;285,15
13563,0;OR;11/11/2021;14.842.543/0001-60;0,0;29,5;29,5;29,5;3.3.90.30.21;000071/21;PREGÃO PRESENCIAL;2021;29,5
13564,0;OR;11/11/2021;59.413.823/0001-91;0,0;3402,67;3402,67;3402,67;3.3.90.30.22;      /;DISPENSA;2021;3402,67
13565,0;OR;11/11/2021;59.413.823/0001-91;0,0;930,0;930,0;930,0;3.3.90.30.16;000057/21;PREGÃO PRESENCIAL;2021;930,0
13566,0;OR;11/11/2021;59.413.823/0001-91;0,0;35,26;35,26;35,26;3.3.90.30.07;000036/21;PREGÃO PRESENCIAL;2021;35,26
13568,0;OR;11/11/2021;59.413.823/0001-91;0,0;4988,26;4988,26;4988,26;3.3.90.30.22;000051/21;PREGÃO PRESENCIAL;2021;4988,26
13569,0;OR;11/11/2021;59.413.823/0001-91;0,0;133,92;133,92;133,92;3.3.90.30.07;000036/21;PREGÃO PRESENCIAL;2021;133,92
13575,0;OR;11/11/2021;59.413.823/0001-91;0,0;1342,0;1342,0;1342,0;3.3.90.30.07;000036/21;PREGÃO PRESENCIAL;2021;1342,0
13576,0;OR;11/11/2021;59.413.823/0001-91;0,0;3094,08;3094,08;3094,08;3.3.90.30.22;000051/21;PREGÃO PRESENCIAL;2021;3094,08
13577,0;OR;11/11/2021;59.413.823/0001-91;0,0;495,0;495,0;0,0;3.3.90.30.07;000029/21;PREGÃO PRESENCIAL;2021;495,0
13578,0;OR;11/11/2021;59.413.823/0001-91;0,0;157,5;157,5;157,5;3.3.90.30.07;000029/21;PREGÃO PRESENCIAL;2021;157,5
13579,0;OR;11/11/2021;59.413.823/0001-91;0,0;314,0;314,0;314,0;3.3.90.30.07;000029/21;PREGÃO PRESENCIAL;2021;314,0
13580,0;OR;11/11/2021;07.452.833/0004-85;0,0;196,82;196,82;196,82;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;196,82
13581,0;OR;11/11/2021;07.452.833/0004-85;0,0;681,7;681,7;681,7;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;681,7
13583,0;OR;11/11/2021;07.452.833/0004-85;0,0;285,64;285,64;285,64;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;285,64
13585,0;OR;11/11/2021;07.452.833/0004-85;0,0;400,66;400,66;400,66;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;400,66
13588,0;OR;11/11/2021;07.452.833/0004-85;0,0;532,8;532,8;532,8;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;532,8
13593,0;OR;11/11/2021;07.452.833/0004-85;0,0;555,47;555,47;555,47;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;555,47
13595,0;OR;11/11/2021;07.452.833/0004-85;0,0;1100,25;1100,25;1100,25;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;1100,25
13596,0;OR;11/11/2021;07.452.833/0004-85;0,0;502,16;502,16;502,16;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;502,16
13597,0;OR;11/11/2021;07.452.833/0004-85;0,0;377,79;377,79;377,79;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;377,79
13598,0;OR;11/11/2021;07.452.833/0004-85;0,0;1197,75;1197,75;1197,75;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;1197,75
13599,0;OR;11/11/2021;07.452.833/0004-85;0,0;241,62;241,62;241,62;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;241,62
13600,0;OR;11/11/2021;07.452.833/0004-85;0,0;208,98;208,98;208,98;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;208,98
13601,0;OR;11/11/2021;07.452.833/0004-85;0,0;831,3;831,3;831,3;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;831,3
13602,0;OR;11/11/2021;07.452.833/0004-85;0,0;1506,44;1506,44;1506,44;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;1506,44
13603,0;OR;11/11/2021;07.452.833/0004-85;0,0;440,1;440,1;440,1;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;440,1
13604,0;OR;11/11/2021;07.452.833/0004-85;0,0;680,03;680,03;680,03;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;680,03
13605,0;OR;11/11/2021;07.452.833/0004-85;0,0;488,06;488,06;488,06;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;488,06
13606,0;OR;11/11/2021;07.452.833/0004-85;0,0;261,72;261,72;261,72;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;261,72
13607,0;OR;11/11/2021;07.452.833/0004-85;0,0;1056,45;1056,45;1056,45;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;1056,45
13608,0;OR;11/11/2021;07.452.833/0004-85;0,0;243,95;243,95;243,95;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;243,95
13609,0;OR;11/11/2021;07.452.833/0004-85;0,0;139,42;139,42;139,42;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;139,42
13610,0;OR;11/11/2021;07.452.833/0004-85;0,0;116,19;116,19;116,19;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;116,19
13611,0;OR;11/11/2021;07.452.833/0004-85;0,0;728,48;728,48;728,48;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;728,48
13612,0;OR;11/11/2021;07.452.833/0004-85;0,0;740,25;740,25;740,25;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;740,25
13613,0;OR;11/11/2021;07.452.833/0004-85;0,0;768,41;768,41;768,41;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;768,41
13614,0;OR;11/11/2021;07.452.833/0004-85;0,0;850,84;850,84;850,84;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;850,84
13615,0;OR;11/11/2021;07.452.833/0004-85;0,0;329,43;329,43;329,43;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;329,43
13616,0;OR;11/11/2021;07.452.833/0004-85;0,0;472,35;472,35;472,35;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;472,35
13617,0;OR;11/11/2021;07.452.833/0004-85;0,0;716,59;716,59;716,59;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;716,59
13618,0;OR;11/11/2021;07.452.833/0004-85;0,0;389,16;389,16;389,16;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;389,16
13619,0;OR;11/11/2021;07.452.833/0004-85;0,0;730,24;730,24;730,24;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;730,24
13620,0;OR;11/11/2021;07.452.833/0004-85;0,0;920,03;920,03;920,03;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;920,03
13621,0;OR;11/11/2021;07.452.833/0004-85;0,0;876,3;876,3;876,3;3.3.90.30.01;000098/21;PREGÃO PRESENCIAL;2021;876,3
